AATS3s,AATS3m,MATS2dv,GATS1c,SIC3,BDE,T,log10(k)
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,870.0,-11.24636873
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,875.0,-11.24211983
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,880.0,-11.23788193
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,885.0,-11.23365505
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,890.0,-11.22943921
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,895.0,-11.22523443
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,900.0,-11.22104072
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,905.0,-11.2168581
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,910.0,-11.21268658
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,915.0,-11.20852616
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,920.0,-11.20437686
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,925.0,-11.20023868
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,930.0,-11.19611162
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,935.0,-11.19199568
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,940.0,-11.18789086
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,945.0,-11.18379715
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,950.0,-11.17971455
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,955.0,-11.17564305
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,960.0,-11.17158265
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,965.0,-11.16753333
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,970.0,-11.16349508
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,975.0,-11.15946789
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,980.0,-11.15545175
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,985.0,-11.15144663
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,990.0,-11.14745253
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,995.0,-11.14346942
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1000.0,-11.13949729
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1005.0,-11.1355361
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1010.0,-11.13158586
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1015.0,-11.12764652
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1020.0,-11.12371807
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1025.0,-11.11980049
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1030.0,-11.11589374
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1035.0,-11.11199781
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1040.0,-11.10811266
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1045.0,-11.10423827
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1050.0,-11.10037462
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1055.0,-11.09652167
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1060.0,-11.09267939
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1065.0,-11.08884775
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1070.0,-11.08502673
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1075.0,-11.08121629
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1080.0,-11.07741641
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1085.0,-11.07362704
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1090.0,-11.06984816
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1095.0,-11.06607973
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1100.0,-11.06232173
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1105.0,-11.05857411
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1110.0,-11.05483685
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1115.0,-11.0511099
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1120.0,-11.04739324
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1125.0,-11.04368683
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1130.0,-11.03999063
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1135.0,-11.03630462
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1140.0,-11.03262874
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1145.0,-11.02896297
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1150.0,-11.02530728
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1155.0,-11.02166162
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1160.0,-11.01802595
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1165.0,-11.01440025
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1170.0,-11.01078447
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1175.0,-11.00717858
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1180.0,-11.00358254
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1185.0,-10.99999631
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1190.0,-10.99641986
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1195.0,-10.99285314
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1200.0,-10.98929613
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1205.0,-10.98574878
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1210.0,-10.98221105
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1215.0,-10.97868291
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1220.0,-10.97516432
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1225.0,-10.97165524
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1230.0,-10.96815563
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1235.0,-10.96466546
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1240.0,-10.96118469
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1245.0,-10.95771327
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1250.0,-10.95425118
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1255.0,-10.95079837
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1260.0,-10.94735481
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1265.0,-10.94392046
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1270.0,-10.94049527
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1275.0,-10.93707922
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1280.0,-10.93367227
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1285.0,-10.93027437
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1290.0,-10.92688549
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1295.0,-10.92350559
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1300.0,-10.92013464
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1305.0,-10.91677259
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1310.0,-10.91341941
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1315.0,-10.91007506
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1320.0,-10.90673951
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1325.0,-10.90341272
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1330.0,-10.90009465
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1335.0,-10.89678526
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1340.0,-10.89348452
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1345.0,-10.89019238
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1350.0,-10.88690883
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1355.0,-10.8836338
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1360.0,-10.88036728
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1365.0,-10.87710922
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1370.0,-10.87385959
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1375.0,-10.87061836
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1380.0,-10.86738547
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1385.0,-10.86416091
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1390.0,-10.86094463
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1395.0,-10.857736599999999
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1400.0,-10.85453679
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1405.0,-10.85134515
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1410.0,-10.84816165
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1415.0,-10.84498626
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1420.0,-10.84181894
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1425.0,-10.83865966
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1430.0,-10.83550838
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1435.0,-10.83236508
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1440.0,-10.829229699999999
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1445.0,-10.82610222
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1450.0,-10.82298261
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1455.0,-10.81987084
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1460.0,-10.81676685
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1465.0,-10.81367064
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1470.0,-10.81058215
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1475.0,-10.80750136
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1480.0,-10.80442823
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1485.0,-10.80136274
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1490.0,-10.79830484
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1495.0,-10.7952545
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1500.0,-10.7922117
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1505.0,-10.7891764
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1510.0,-10.78614856
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1515.0,-10.78312816
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1520.0,-10.78011516
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1525.0,-10.77710953
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1530.0,-10.77411125
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1535.0,-10.77112027
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1540.0,-10.76813656
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1545.0,-10.7651601
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1550.0,-10.76219085
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1555.0,-10.75922879
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1560.0,-10.75627387
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1565.0,-10.75332608
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1570.0,-10.75038538
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1575.0,-10.74745174
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1580.0,-10.74452512
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1585.0,-10.74160551
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1590.0,-10.73869286
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1595.0,-10.73578716
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1600.0,-10.73288836
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1605.0,-10.72999645
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1610.0,-10.72711138
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1615.0,-10.72423314
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1620.0,-10.72136169
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1625.0,-10.71849701
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1630.0,-10.71563906
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1635.0,-10.71278781
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1640.0,-10.70994324
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1645.0,-10.70710533
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1650.0,-10.70427403
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1655.0,-10.70144933
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1660.0,-10.69863119
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1665.0,-10.69581959
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1670.0,-10.6930145
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1675.0,-10.69021589
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1680.0,-10.68742374
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1685.0,-10.68463801
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1690.0,-10.68185869
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1695.0,-10.67908574
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1700.0,-10.67631913
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1705.0,-10.67355885
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1710.0,-10.67080486
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1715.0,-10.66805714
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1720.0,-10.66531566
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1725.0,-10.6625804
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1730.0,-10.65985133
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1735.0,-10.65712842
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1740.0,-10.65441164
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1745.0,-10.65170099
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1750.0,-10.64899641
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1755.0,-10.6462979
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1760.0,-10.64360543
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1765.0,-10.64091897
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1770.0,-10.63823849
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1775.0,-10.63556398
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1780.0,-10.63289541
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1785.0,-10.63023275
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1790.0,-10.62757598
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1795.0,-10.62492507
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1800.0,-10.62228
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1805.0,-10.61964075
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1810.0,-10.617007300000001
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1815.0,-10.61437961
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1820.0,-10.61175767
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1825.0,-10.60914145
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1830.0,-10.60653094
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1835.0,-10.60392609
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1840.0,-10.6013269
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1845.0,-10.59873334
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1850.0,-10.59614539
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1855.0,-10.59356302
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1860.0,-10.59098622
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1865.0,-10.58841495
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1870.0,-10.5858492
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1875.0,-10.58328895
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1880.0,-10.58073417
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1885.0,-10.57818484
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1890.0,-10.57564094
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1895.0,-10.57310245
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1900.0,-10.57056934
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1905.0,-10.568041599999999
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1910.0,-10.565519199999999
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1915.0,-10.56300213
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1920.0,-10.56049035
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1925.0,-10.55798385
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1930.0,-10.55548262
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1935.0,-10.55298662
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1940.0,-10.55049584
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1945.0,-10.54801025
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1950.0,-10.54552984
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1955.0,-10.54305459
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1960.0,-10.54058447
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1965.0,-10.53811947
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1970.0,-10.53565957
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1975.0,-10.53320474
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1980.0,-10.53075496
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1985.0,-10.52831022
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1990.0,-10.5258705
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,1995.0,-10.52343578
2.0,22.60895136,-0.400390625,1.1972405000000002,0.620078731,85.70155074,2000.0,-10.52100603
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,700.0,-11.358195776029433
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,705.0,-11.348789002791023
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,710.0,-11.339469842352505
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,715.0,-11.33023677051324
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,720.0,-11.32108830105264
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,725.0,-11.31202298451069
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,730.0,-11.30303940701613
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,735.0,-11.294136189160083
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,740.0,-11.28531198491307
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,745.0,-11.27656548058348
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,750.0,-11.267895393815573
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,755.0,-11.259300472625299
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,760.0,-11.250779494472246
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,765.0,-11.242331265366127
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,770.0,-11.233954619006296
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,775.0,-11.225648415952833
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,780.0,-11.21741154282791
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,785.0,-11.209242911546044
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,790.0,-11.20114145857208
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,795.0,-11.193106144205698
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,800.0,-11.185135951891347
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,805.0,-11.177229887552526
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,810.0,-11.169386978949404
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,815.0,-11.161606275058844
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,820.0,-11.153886845475883
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,825.0,-11.146227779835792
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,830.0,-11.138628187255918
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,835.0,-11.131087195796482
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,840.0,-11.123603951939577
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,845.0,-11.116177620085658
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,850.0,-11.108807382066827
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,855.0,-11.101492436676251
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,860.0,-11.094231999213086
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,865.0,-11.087025301042301
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,870.0,-11.079871589168846
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,875.0,-11.072770125825587
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,880.0,-11.065720188074502
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,885.0,-11.05872106742064
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,890.0,-11.051772069438337
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,895.0,-11.044872513409274
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,900.0,-11.038021731971872
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,905.0,-11.031219070781681
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,910.0,-11.024463888182304
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,915.0,-11.017755554886472
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,920.0,-11.011093453666946
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,925.0,-11.004476979056832
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,930.0,-10.997905537059006
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,935.0,-10.99137854486434
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,940.0,-10.984895430578336
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,945.0,-10.978455632955999
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,950.0,-10.972058601144512
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,955.0,-10.965703794433574
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,960.0,-10.95939068201303
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,965.0,-10.953118742737617
1.6875,15.51457956,-0.393939394,1.262314605,0.5,85.19452266,970.0,-10.946887464898525
